Period,Clock,Play,Score,game_id,home_id,away_id,game_date,time,Half
3,03:31:00,Substitution UCLA: out Lauren Betts,50 - 50,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,03:31:00,"Foul personal (inside left) Camryn Brown(UCLA), foul on Lauren Jensen(Creighton)",50 - 50,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,03:31:00,Foul (under the basket) Creighton,50 - 50,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,03:51:00,"2pt layup (under the basket) made by Lauren Betts(UCLA), assist Kiki Rice(UCLA)",50 - 50,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,04:02:00,"3pt jump shot (outside left) missed by Morgan Maly(Creighton), rebound defensive Gabriela Jaquez(UCLA)",50 - 48,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,04:11:00,Free throw 2 of 2 made by Kiki Rice(UCLA),50 - 48,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,04:11:00,Free throw 1 of 2 made by Kiki Rice(UCLA),50 - 47,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,04:11:00,Substitution Creighton: in Kiani Lockett,50 - 46,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,04:11:00,Substitution Creighton: out Jayme Horan,50 - 46,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,04:11:00,Substitution UCLA: in Camryn Brown,50 - 46,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,04:11:00,Substitution UCLA: out Charisma Osborne,50 - 46,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,04:11:00,Timeout commercial,50 - 46,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,04:11:00,Foul personal (shooting;2 free throws) (in the paint) Jayme Horan(Creighton),50 - 46,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,04:27:00,2pt jump shot (in the paint) made by Lauren Jensen(Creighton),50 - 46,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,04:49:00,3pt jump shot (outside right) made by Kiki Rice(UCLA),48 - 46,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,05:11:00,2pt jump shot (in the paint) made by Morgan Maly(Creighton),48 - 43,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,05:17:00,Jump ball held ball Creighton,46 - 43,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,05:40:00,Free throw 2 of 2 (fast break) made by Kiki Rice(UCLA),46 - 43,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,05:40:00,Free throw 1 of 2 (fast break) made by Kiki Rice(UCLA),46 - 42,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,05:40:00,Foul personal (shooting;2 free throws) (in the paint) Emma Ronsiek(Creighton),46 - 41,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,05:46:00,"2pt layup (in the paint) missed by Lauren Jensen(Creighton), rebound defensive Gabriela Jaquez(UCLA)",46 - 41,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,06:10:00,2pt layup (in the paint) made by Gabriela Jaquez(UCLA),46 - 41,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,06:26:00,"2pt step back jump shot (inside left) missed by Morgan Maly(Creighton), rebound defensive Lauren Betts(UCLA)",46 - 39,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,06:48:00,Substitution Creighton: in Jayme Horan,46 - 39,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,06:48:00,Substitution Creighton: out Mallory Brake,46 - 39,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,06:48:00,"Foul personal (outside right) Charisma Osborne(UCLA), foul on Molly Mogensen(Creighton)",46 - 39,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,07:05:00,"2pt layup (under the basket) made by Lauren Betts(UCLA), assist Kiki Rice(UCLA)",46 - 39,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,07:18:00,"2pt jump shot (off turnover) (inside left) missed by Mallory Brake(Creighton), rebound defensive Kiki Rice(UCLA)",46 - 37,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,07:26:00,"Foul offensive (inside right) Lauren Betts(UCLA), turnover offensive Lauren Betts(UCLA), foul on Emma Ronsiek(Creighton), foul on Morgan Maly(Creighton)",46 - 37,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,07:38:00,"2pt jump shot (inside right) made by Morgan Maly(Creighton), assist Mallory Brake(Creighton)",46 - 37,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,07:59:00,"3pt jump shot (off turnover) (outside left) missed by Angela Dugalić(UCLA), rebound defensive Molly Mogensen(Creighton)",44 - 37,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,08:05:00,"Turnover lost ball Molly Mogensen(Creighton), steal Charisma Osborne(UCLA)",44 - 37,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,08:05:00,Jump ball held ball UCLA,44 - 37,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,08:10:00,"3pt jump shot (outside left) made by Angela Dugalić(UCLA), assist Gabriela Jaquez(UCLA)",44 - 37,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,08:19:00,"2pt jump shot (2nd chance) (inside left) missed by Lauren Jensen(Creighton), rebound defensive Gabriela Jaquez(UCLA)",44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,08:24:00,Jump ball held ball Creighton,44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,08:25:00,"2pt layup (in the paint) missed by Lauren Jensen(Creighton), rebound offensive Mallory Brake(Creighton)",44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,08:39:00,"Foul personal (inside right) Charisma Osborne(UCLA), foul on Mallory Brake(Creighton)",44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,08:55:00,"2pt layup (2nd chance) (under the basket) missed by Kiki Rice(UCLA), rebound defensive Emma Ronsiek(Creighton)",44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,09:02:00,"Free throw 2 of 2 (2nd chance) missed by Lauren Betts(UCLA), rebound offensive Charisma Osborne(UCLA)",44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,09:04:00,"Free throw 1 of 2 (2nd chance) missed by Lauren Betts(UCLA), rebound offensive dead ball UCLA",44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,09:04:00,Substitution UCLA: in Gabriela Jaquez,44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,09:04:00,Substitution UCLA: out Londynn Jones,44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,09:04:00,Foul personal (shooting;2 free throws) (in the paint) Molly Mogensen(Creighton),44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,09:04:00,"2pt layup (in the paint) missed by Angela Dugalić(UCLA), rebound offensive Lauren Betts(UCLA)",44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,09:14:00,"3pt jump shot (outside center) missed by Lauren Jensen(Creighton), rebound defensive Kiki Rice(UCLA)",44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,09:22:00,"2pt layup (under the basket) missed by Lauren Betts(UCLA), rebound defensive Morgan Maly(Creighton)",44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,09:22:00,2pt (under the basket) made by UCLA,44 - 36,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,09:44:00,"2pt layup (off turnover;fast break) (in the paint) made by Mallory Brake(Creighton), assist Lauren Jensen(Creighton)",44 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,09:50:00,"Turnover bad pass (outside center) Charisma Osborne(UCLA), steal Lauren Jensen(Creighton)",42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,10:00:00,Period start,42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,10:00:00,Substitution Creighton: in Emma Ronsiek,42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,10:00:00,Substitution Creighton: in Mallory Brake,42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,10:00:00,Substitution Creighton: out Jayme Horan,42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,10:00:00,Substitution Creighton: out Kennedy Townsend,42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,10:00:00,Substitution UCLA: in Lauren Betts,42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,10:00:00,Substitution UCLA: in Angela Dugalić,42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,10:00:00,Substitution UCLA: in Londynn Jones,42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,10:00:00,Substitution UCLA: out Camryn Brown,42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,10:00:00,Substitution UCLA: out Gabriela Jaquez,42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
3,10:00:00,Substitution UCLA: out Lina Sontag,42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:00:00,Period end (confirmed),42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:06:00,"2pt layup (in the paint) made by Camryn Brown(UCLA), assist Kiki Rice(UCLA)",42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:20:00,2pt step back jump shot (in the paint) made by Lauren Jensen(Creighton),42 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:38:00,Substitution Creighton: in Jayme Horan,40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:38:00,Substitution Creighton: in Kennedy Townsend,40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:38:00,Substitution Creighton: out Mallory Brake,40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:38:00,Substitution Creighton: out Kiani Lockett,40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:38:00,Substitution UCLA: in Camryn Brown,40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:38:00,Substitution UCLA: out Angela Dugalić,40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:38:00,"Foul personal (back court) Angela Dugalić(UCLA), foul on Morgan Maly(Creighton)",40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:40:00,"2pt jump shot (off turnover) (in the paint) missed by Kiki Rice(UCLA), rebound defensive Morgan Maly(Creighton)",40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:50:00,Substitution Creighton: in Mallory Brake,40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:50:00,Substitution Creighton: out Emma Ronsiek,40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:50:00,Substitution UCLA: in Angela Dugalić,40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:50:00,Substitution UCLA: out Londynn Jones,40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:50:00,"Foul offensive (back court) Kiani Lockett(Creighton), turnover offensive Kiani Lockett(Creighton), foul on Lina Sontag(UCLA)",40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,00:50:00,Foul (in the paint) UCLA,40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,01:14:00,"2pt layup (under the basket) made by Gabriela Jaquez(UCLA), assist Charisma Osborne(UCLA)",40 - 32,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,01:34:00,"2pt layup (under the basket) made by Kiani Lockett(Creighton), assist Molly Mogensen(Creighton)",40 - 30,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,01:44:00,2pt layup (under the basket) made by Gabriela Jaquez(UCLA),38 - 30,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,02:13:00,"3pt jump shot (2nd chance) (outside left) missed by Molly Mogensen(Creighton), rebound defensive Londynn Jones(UCLA)",38 - 28,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,02:15:00,"Foul personal (loose ball) (in the paint) Lina Sontag(UCLA), foul on Molly Mogensen(Creighton), foul on Kiani Lockett(Creighton)",38 - 28,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,02:17:00,"3pt jump shot (outside right) missed by Emma Ronsiek(Creighton), rebound offensive dead ball Creighton",38 - 28,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,02:28:00,Substitution UCLA: in Lina Sontag,38 - 28,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,02:28:00,Substitution UCLA: out Lauren Betts,38 - 28,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,02:28:00,Substitution UCLA: in Londynn Jones,38 - 28,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,02:28:00,Substitution UCLA: out Camryn Brown,38 - 28,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,02:28:00,"Foul personal (outside left) Charisma Osborne(UCLA), foul on Kiani Lockett(Creighton)",38 - 28,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,02:38:00,"2pt jump shot (in the paint) missed by Camryn Brown(UCLA), rebound defensive Molly Mogensen(Creighton)",38 - 28,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,02:49:00,"Foul personal (inside center) Kiani Lockett(Creighton), foul on Lauren Betts(UCLA)",38 - 28,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,03:00:00,2pt pull up jump shot (2nd chance) (in the paint) made by Lauren Jensen(Creighton),38 - 28,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,03:15:00,"2pt jump shot (in the paint) missed by Morgan Maly(Creighton), rebound offensive Molly Mogensen(Creighton)",36 - 28,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,03:38:00,"2pt layup (in the paint) made by Camryn Brown(UCLA), assist Lauren Betts(UCLA)",36 - 28,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,03:57:00,"2pt layup (fast break) (in the paint) made by Emma Ronsiek(Creighton), assist Kiani Lockett(Creighton)",36 - 26,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,04:05:00,"3pt jump shot (2nd chance) (outside center) missed by Charisma Osborne(UCLA), rebound defensive Molly Mogensen(Creighton)",34 - 26,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,04:16:00,Substitution Creighton: in Kiani Lockett,34 - 26,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,04:16:00,Substitution Creighton: out Mallory Brake,34 - 26,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,04:16:00,Foul personal (under the basket) Emma Ronsiek(Creighton),34 - 26,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,04:17:00,"2pt hook shot (under the basket) missed by Gabriela Jaquez(UCLA), rebound offensive Gabriela Jaquez(UCLA)",34 - 26,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,04:35:00,"3pt jump shot (outside left) made by Emma Ronsiek(Creighton), assist Molly Mogensen(Creighton), assist Morgan Maly(Creighton)",34 - 26,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,04:43:00,"2pt layup (under the basket) made by Lauren Betts(UCLA), assist Gabriela Jaquez(UCLA)",31 - 26,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,04:54:00,"2pt jump shot (in the paint) missed by Lauren Jensen(Creighton), rebound defensive Gabriela Jaquez(UCLA)",31 - 24,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,05:12:00,"2pt hook shot (off turnover) (in the paint) missed by Lauren Betts(UCLA), rebound defensive Lauren Jensen(Creighton)",31 - 24,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,05:21:00,"Foul personal (in the paint) Mallory Brake(Creighton), foul on Charisma Osborne(UCLA)",31 - 24,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,05:34:00,Substitution Creighton: in Morgan Maly,31 - 24,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,05:34:00,Substitution Creighton: in Mallory Brake,31 - 24,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,05:34:00,Substitution Creighton: out Jayme Horan,31 - 24,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,05:34:00,Substitution Creighton: out Kennedy Townsend,31 - 24,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,05:34:00,Substitution UCLA: in Gabriela Jaquez,31 - 24,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,05:34:00,Substitution UCLA: out Christeen Iwuala,31 - 24,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,05:34:00,Turnover out of bounds (outside left) Kennedy Townsend(Creighton),31 - 24,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,06:01:00,"3pt jump shot (outside left) made by Charisma Osborne(UCLA), assist Camryn Brown(UCLA)",31 - 24,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,06:27:00,"3pt jump shot (outside center) made by Emma Ronsiek(Creighton), assist Molly Mogensen(Creighton)",31 - 21,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,06:34:00,2pt layup (2nd chance) (under the basket) made by Kiki Rice(UCLA),28 - 21,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,06:38:00,"2pt layup (under the basket) missed by Kiki Rice(UCLA), rebound offensive Kiki Rice(UCLA)",28 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,06:59:00,Timeout short UCLA,28 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,06:59:00,"2pt jump shot (inside left) made by Emma Ronsiek(Creighton), assist Molly Mogensen(Creighton)",28 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,07:07:00,Substitution UCLA: in Camryn Brown,26 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,07:07:00,Substitution UCLA: out Londynn Jones,26 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,07:07:00,Jump ball held ball Creighton,26 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,07:11:00,"3pt jump shot (outside center) missed by Kiki Rice(UCLA), rebound defensive Jayme Horan(Creighton)",26 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,07:30:00,2pt pull up jump shot (off turnover;fast break) (in the paint) made by Molly Mogensen(Creighton),26 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,07:35:00,Substitution Creighton: in Jayme Horan,24 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,07:35:00,Substitution Creighton: out Mallory Brake,24 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,07:35:00,Substitution UCLA: in Christeen Iwuala,24 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,07:35:00,Substitution UCLA: out Angela Dugalić,24 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,07:35:00,Turnover bad pass (inside left) Angela Dugalić(UCLA),24 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,07:53:00,"2pt jump shot (inside right) made by Lauren Jensen(Creighton), assist Mallory Brake(Creighton)",24 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,08:15:00,"3pt jump shot (outside left wing) missed by Londynn Jones(UCLA), rebound defensive Emma Ronsiek(Creighton)",22 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,08:17:00,Substitution Creighton: in Kennedy Townsend,22 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,08:17:00,Substitution Creighton: out Morgan Maly,22 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,08:17:00,Substitution UCLA: in Charisma Osborne,22 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,08:17:00,Substitution UCLA: out Gabriela Jaquez,22 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,08:23:00,"3pt jump shot (outside left) missed by Lauren Jensen(Creighton), rebound defensive Gabriela Jaquez(UCLA)",22 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,08:37:00,"3pt jump shot (outside right) missed by Londynn Jones(UCLA), rebound defensive Mallory Brake(Creighton)",22 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,08:45:00,"2pt layup (in the paint) made by Morgan Maly(Creighton), assist Emma Ronsiek(Creighton)",22 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,09:04:00,Substitution Creighton: in Molly Mogensen,20 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,09:04:00,Substitution Creighton: out Kiani Lockett,20 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,09:06:00,"3pt jump shot (outside left) missed by Gabriela Jaquez(UCLA), rebound defensive (team) Creighton",20 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,09:20:00,"2pt pull up jump shot (off turnover) (inside right) missed by Lauren Jensen(Creighton), rebound defensive Lauren Betts(UCLA)",20 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,09:48:00,"Turnover bad pass (inside right) Angela Dugalić(UCLA), steal Morgan Maly(Creighton)",20 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,10:00:00,Period start,20 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,10:00:00,Substitution UCLA: in Kiki Rice,20 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
2,10:00:00,Substitution UCLA: out Charisma Osborne,20 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,00:00:00,Period end (confirmed),20 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,00:01:00,"2pt pull up jump shot (off turnover) (inside right) missed by Lauren Jensen(Creighton), rebound defensive Lauren Betts(UCLA)",20 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,00:09:00,"Turnover bad pass (outside left) Charisma Osborne(UCLA), steal Emma Ronsiek(Creighton)",20 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,00:34:00,"2pt turnaround jump shot (inside left) missed by Lauren Jensen(Creighton), rebound defensive Charisma Osborne(UCLA)",20 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,00:52:00,"2pt layup (2nd chance) (under the basket) made by Lauren Betts(UCLA), assist Angela Dugalić(UCLA)",20 - 19,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:06:00,"3pt jump shot (outside left) missed by Londynn Jones(UCLA), rebound offensive Charisma Osborne(UCLA)",20 - 17,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:13:00,Free throw 2 of 2 made by Morgan Maly(Creighton),20 - 17,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:13:00,Free throw 1 of 2 made by Morgan Maly(Creighton),19 - 17,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:16:00,Foul personal (loose ball;2 free throws) (back court) Lauren Betts(UCLA),18 - 17,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:17:00,"2pt step back jump shot (inside center) missed by Londynn Jones(UCLA), rebound defensive dead ball Creighton",18 - 17,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:34:00,"3pt jump shot (outside left) made by Morgan Maly(Creighton), assist Emma Ronsiek(Creighton)",18 - 17,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:36:00,Free throw 2 of 2 (2nd chance;off turnover) made by Gabriela Jaquez(UCLA),15 - 17,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:42:00,Substitution Creighton: in Mallory Brake,15 - 16,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:42:00,Substitution Creighton: out Molly Mogensen,15 - 16,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:42:00,Substitution UCLA: in Angela Dugalić,15 - 16,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:42:00,Substitution UCLA: out Kiki Rice,15 - 16,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:42:00,Free throw 1 of 2 (2nd chance;off turnover) made by Gabriela Jaquez(UCLA),15 - 16,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:42:00,Foul personal (shooting;2 free throws) (in the paint) Morgan Maly(Creighton),42 - 34,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,01:43:00,"2pt jump shot (off turnover) (inside left) missed by Lauren Betts(UCLA), rebound offensive Gabriela Jaquez(UCLA)",15 - 15,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,02:02:00,Turnover bad pass (outside right) Kiani Lockett(Creighton),15 - 15,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,02:23:00,"2pt layup (2nd chance) (under the basket) made by Lauren Betts(UCLA), assist Gabriela Jaquez(UCLA)",15 - 15,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,02:30:00,"3pt jump shot (2nd chance) (outside center) missed by Gabriela Jaquez(UCLA), rebound offensive Gabriela Jaquez(UCLA)",15 - 13,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,02:36:00,"Foul personal (in the paint) Lauren Jensen(Creighton), foul on Lauren Betts(UCLA)",15 - 13,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,02:40:00,"2pt jump shot (inside center) missed by Charisma Osborne(UCLA), rebound offensive Lauren Betts(UCLA)",15 - 13,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,02:59:00,"2pt layup (under the basket) made by Morgan Maly(Creighton), assist Molly Mogensen(Creighton)",15 - 13,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:14:00,"Foul personal (in the paint) Gabriela Jaquez(UCLA), foul on Molly Mogensen(Creighton)",13 - 13,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:25:00,2pt layup (2nd chance) (in the paint) made by Lauren Betts(UCLA),13 - 13,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:29:00,"2pt layup (in the paint) missed by Lauren Betts(UCLA), rebound offensive Lauren Betts(UCLA)",13 - 11,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:46:00,Free throw 1 of 1 made by Lauren Jensen(Creighton),13 - 11,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:46:00,Substitution Creighton: in Morgan Maly,12 - 11,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:46:00,Substitution Creighton: in Kiani Lockett,12 - 11,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:46:00,Substitution Creighton: out Jayme Horan,12 - 11,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:46:00,Substitution Creighton: out Kennedy Townsend,12 - 11,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:46:00,Substitution UCLA: in Lauren Betts,12 - 11,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:46:00,Substitution UCLA: in Londynn Jones,12 - 11,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:46:00,Substitution UCLA: out Camryn Brown,12 - 11,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:46:00,Substitution UCLA: out Lina Sontag,12 - 11,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:46:00,Foul personal (shooting;1 free throw) (under the basket) Kiki Rice(UCLA),12 - 11,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,03:46:00,"2pt layup (under the basket) made by Lauren Jensen(Creighton), assist Molly Mogensen(Creighton)",12 - 11,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,04:06:00,"3pt jump shot (outside right) made by Kiki Rice(UCLA), assist Charisma Osborne(UCLA)",10 - 11,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,04:17:00,"2pt step back jump shot (inside left) missed by Emma Ronsiek(Creighton), rebound defensive Gabriela Jaquez(UCLA)",10 - 8,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,04:32:00,Free throw 2 of 2 (fast break;off turnover) made by Kiki Rice(UCLA),10 - 8,5254191,560661,560701,2024-03-25,2024-03-26,NA
1,04:32:00,Free throw 1 of 2 (fast break;off turnover) made by Kiki Rice(UCLA),10 - 7,5254191,560661,560701,2024-03-25,2024-03-26,NA
