Half,Clock,Play,Score,game_id,home_id,away_id,game_date,time,Period
NA,03:49:00,2pt driving layup (under the basket) made by Sarah Andrews(Bears),48 - 44,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,04:05:00,"3pt pull up jump shot (outside right) missed by Georgia Amoore(Hokies), rebound defensive Yaya Felder(Bears)",46 - 44,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,04:19:00,2pt driving layup (under the basket) made by Jada Walker(Bears),46 - 44,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,04:29:00,"3pt pull up jump shot (outside left) missed by Georgia Amoore(Hokies), rebound defensive Yaya Felder(Bears)",44 - 44,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,04:43:00,"3pt jump shot (outside center) missed by Dre'una Edwards(Bears), rebound defensive Rose Micheaux(Hokies)",44 - 44,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,04:55:00,"3pt jump shot (outside left) made by Matilda Ekh(Hokies), assist Georgia Amoore(Hokies)",44 - 44,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,05:11:00,Free throw 2 of 2 made by Jada Walker(Bears),44 - 41,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,05:11:00,Free throw 1 of 2 made by Jada Walker(Bears),43 - 41,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,05:11:00,"Foul personal (shooting;2 free throws) (in the paint) Georgia Amoore(Hokies), foul on Jada Walker(Bears)",42 - 41,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,05:17:00,"3pt jump shot (outside center) missed by Cayla King(Hokies), rebound defensive Yaya Felder(Bears)",42 - 41,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,05:32:00,Free throw 2 of 2 made by Jada Walker(Bears),42 - 41,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,05:32:00,"Free throw 1 of 2 missed by Jada Walker(Bears), rebound offensive dead ball Bears",41 - 41,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,05:32:00,Foul personal (shooting;2 free throws) (inside right) Georgia Amoore(Hokies),41 - 41,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,05:47:00,"Foul personal (inside right) Matilda Ekh(Hokies), foul on Yaya Felder(Bears)",41 - 41,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:00:00,"3pt jump shot (2nd chance) (outside right) made by Matilda Ekh(Hokies), assist Georgia Amoore(Hokies)",41 - 41,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:09:00,Substitution Bears: in Bella Fontleroy,41 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:09:00,Substitution Bears: out Aijha Blackwell,41 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:09:00,Timeout commercial,41 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:09:00,Substitution Bears: in Dre'una Edwards,41 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:09:00,Substitution Bears: out Bella Fontleroy,41 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:09:00,Jump ball held ball Hokies,41 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:07:00,Jump ball held ball Hokies,41 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:15:00,"2pt floating jump shot (under the basket) missed by Georgia Amoore(Hokies), rebound offensive Georgia Amoore(Hokies)",41 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:29:00,Free throw 1 of 1 made by Bella Fontleroy(Bears),41 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:29:00,Substitution Hokies: in Carys Baker,40 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:29:00,Substitution Hokies: out Olivia Summiel,40 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:29:00,Foul personal (shooting;1 free throw) (under the basket) Olivia Summiel(Hokies),40 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:29:00,2pt driving layup (under the basket) made by Bella Fontleroy(Bears),40 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:45:00,Substitution Hokies: in Rose Micheaux,38 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:45:00,Substitution Hokies: out Clara Strack,38 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:45:00,Free throw 2 of 2 made by Clara Strack(Hokies),38 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:45:00,Free throw 1 of 2 made by Clara Strack(Hokies),38 - 37,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,06:45:00,"Foul personal (shooting;2 free throws) (inside right) Aijha Blackwell(Bears), foul on Clara Strack(Hokies)",38 - 38,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,07:13:00,2pt pull up jump shot (inside right) missed by Jada Walker(Bears),38 - 36,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,07:21:00,2pt floating jump shot (inside left) made by Georgia Amoore(Hokies),38 - 36,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,07:48:00,Free throw 2 of 2 made by Yaya Felder(Bears),38 - 34,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,07:48:00,Free throw 1 of 2 made by Yaya Felder(Bears),37 - 34,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,07:48:00,Timeout commercial,36 - 34,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,07:48:00,Foul personal (shooting;2 free throws) (under the basket) Clara Strack(Hokies),36 - 34,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,07:47:00,Foul (under the basket) Hokies,36 - 34,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,08:02:00,"2pt jump shot (in the paint) missed by Olivia Summiel(Hokies), rebound defensive Aijha Blackwell(Bears)",36 - 34,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,08:27:00,"3pt jump shot (outside left) missed by Bella Fontleroy(Bears), rebound defensive Matilda Ekh(Hokies)",36 - 34,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,08:35:00,Free throw 1 of 1 (2nd chance) made by Clara Strack(Hokies),36 - 34,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,08:35:00,Foul personal (shooting;1 free throw) (in the paint) Bella Fontleroy(Bears),36 - 33,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,08:35:00,2pt layup (2nd chance) (in the paint) made by Clara Strack(Hokies),36 - 33,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,08:50:00,"Foul personal (inside right) Jada Walker(Bears), foul on Olivia Summiel(Hokies)",36 - 31,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,08:58:00,Substitution Bears: in Yaya Felder,36 - 31,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,08:58:00,Substitution Bears: out Darianna Littlepage-Buggs,36 - 31,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,08:58:00,"Foul personal (inside left) Darianna Littlepage-Buggs(Bears), foul on Matilda Ekh(Hokies)",36 - 31,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,09:02:00,"2pt jump shot (inside right) missed by Olivia Summiel(Hokies), rebound offensive Matilda Ekh(Hokies)",36 - 31,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,09:28:00,2pt driving layup (under the basket) made by Jada Walker(Bears),36 - 31,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,09:41:00,"3pt jump shot (outside left) made by Matilda Ekh(Hokies), assist Georgia Amoore(Hokies)",34 - 31,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,09:49:00,"2pt turnaround jump shot (in the paint) missed by Aijha Blackwell(Bears), rebound defensive Matilda Ekh(Hokies)",34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,10:00:00,Period start,34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,10:00:00,Substitution Bears: in Jada Walker,34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,10:00:00,Substitution Bears: in Darianna Littlepage-Buggs,34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,10:00:00,Substitution Bears: out Jana Van Gytenbeek,34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,10:00:00,Substitution Bears: out Denae Fritz,34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,10:00:00,Substitution Hokies: in Clara Strack,34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,10:00:00,Substitution Hokies: out Carleigh Wenzel,34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,3
NA,00:00:00,Period end (confirmed),34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,00:05:00,Substitution Hokies: in Cayla King,34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,00:05:00,Substitution Hokies: out Carys Baker,34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,00:05:00,Turnover out of bounds (inside right wing) Jana Van Gytenbeek(Bears),34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,00:15:00,"2pt pull up jump shot (off turnover) (inside center) missed by Georgia Amoore(Hokies), rebound defensive Aijha Blackwell(Bears)",34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,00:34:00,"Turnover lost ball Jana Van Gytenbeek(Bears), steal Carys Baker(Hokies)",34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,00:34:00,Jump ball held ball Hokies,34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,00:43:00,2pt driving layup (off turnover) (under the basket) made by Carleigh Wenzel(Hokies),34 - 28,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,00:52:00,"Turnover lost ball (inside center) Sarah Andrews(Bears), steal Carys Baker(Hokies)",34 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,01:05:00,Turnover bad pass (inside left wing) Olivia Summiel(Hokies),34 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,01:16:00,"Foul personal (inside right) Bella Fontleroy(Bears), foul on Carleigh Wenzel(Hokies)",34 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,01:32:00,"3pt jump shot (outside left) made by Sarah Andrews(Bears), assist Jana Van Gytenbeek(Bears)",34 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,01:42:00,"2pt pull up jump shot (inside right) missed by Georgia Amoore(Hokies), rebound defensive Bella Fontleroy(Bears)",31 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,01:55:00,Free throw 2 of 2 made by Sarah Andrews(Bears),31 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,01:55:00,"Free throw 1 of 2 missed by Sarah Andrews(Bears), rebound offensive dead ball Bears",30 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,01:55:00,Substitution Bears: in Aijha Blackwell,30 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,01:55:00,Substitution Bears: out Dre'una Edwards,30 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,01:55:00,Foul personal (shooting;2 free throws) (under the basket) Carleigh Wenzel(Hokies),30 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,02:01:00,"3pt jump shot (outside right) missed by Carys Baker(Hokies), rebound defensive Bella Fontleroy(Bears)",30 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,02:17:00,"3pt jump shot (outside right) missed by Sarah Andrews(Bears), rebound defensive Olivia Summiel(Hokies)",30 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,02:29:00,"3pt step back jump shot (outside right) missed by Georgia Amoore(Hokies), rebound defensive Dre'una Edwards(Bears)",30 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,02:54:00,2pt driving layup (under the basket) made by Dre'una Edwards(Bears),30 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,03:11:00,2pt driving layup (under the basket) made by Georgia Amoore(Hokies),28 - 26,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,03:23:00,"2pt jump shot (off turnover) (inside center) missed by Dre'una Edwards(Bears), rebound defensive Olivia Summiel(Hokies)",28 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,03:49:00,Substitution Bears: in Jana Van Gytenbeek,28 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,03:49:00,Substitution Bears: out Jada Walker,28 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,03:49:00,Turnover shot clock (team) (inside right) Hokies,28 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,03:49:00,"2pt pull up jump shot (blocked) (inside right) missed by Carleigh Wenzel(Hokies), block Bella Fontleroy(Bears), rebound offensive dead ball Hokies",28 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,04:11:00,"Foul personal (inside left) Denae Fritz(Bears), foul on Carys Baker(Hokies)",28 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,04:22:00,2pt layup (off turnover) (under the basket) made by Dre'una Edwards(Bears),28 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,04:34:00,Turnover bad pass (back court) Carys Baker(Hokies),26 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,04:52:00,"2pt layup (2nd chance) (under the basket) made by Bella Fontleroy(Bears), assist Jada Walker(Bears)",26 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,04:54:00,Substitution Hokies: in Carleigh Wenzel,24 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,04:54:00,Substitution Hokies: out Cayla King,24 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,04:54:00,Timeout commercial,24 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,04:54:00,"Foul personal (under the basket) Cayla King(Hokies), foul on Bella Fontleroy(Bears), foul on Denae Fritz(Bears)",24 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,04:56:00,"3pt jump shot (outside left) missed by Bella Fontleroy(Bears), rebound offensive dead ball Bears",24 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,05:12:00,"3pt jump shot (outside left) made by Cayla King(Hokies), assist Georgia Amoore(Hokies)",24 - 24,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,05:35:00,"2pt layup (2nd chance) (under the basket) missed by Dre'una Edwards(Bears), rebound defensive Cayla King(Hokies)",24 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,05:38:00,"2pt driving layup (under the basket) missed by Jada Walker(Bears), rebound offensive Dre'una Edwards(Bears)",24 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,05:45:00,"2pt driving layup (under the basket) missed by Georgia Amoore(Hokies), rebound defensive Dre'una Edwards(Bears)",24 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,06:10:00,3pt step back jump shot (outside left) made by Sarah Andrews(Bears),24 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,06:36:00,Substitution Bears: in Jada Walker,21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,06:36:00,Substitution Bears: out Yaya Felder,21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,06:39:00,"3pt jump shot (2nd chance) (outside center) missed by Olivia Summiel(Hokies), rebound defensive (team) Bears, rebound defensive (team) Bears",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,06:52:00,"3pt jump shot (outside left wing) missed by Matilda Ekh(Hokies), rebound offensive Olivia Summiel(Hokies)",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,07:10:00,"Free throw 2 of 2 missed by Sarah Andrews(Bears), rebound defensive Carys Baker(Hokies)",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,07:12:00,"Free throw 1 of 2 missed by Sarah Andrews(Bears), rebound offensive dead ball Bears",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,07:12:00,Substitution Hokies: in Olivia Summiel,21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,07:12:00,Substitution Hokies: out Clara Strack,21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,07:12:00,Foul personal (shooting;2 free throws) (inside right) Clara Strack(Hokies),21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,07:20:00,"3pt jump shot (off turnover) (outside right) missed by Carys Baker(Hokies), rebound defensive Bella Fontleroy(Bears)",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,07:34:00,Substitution Bears: in Denae Fritz,21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,07:34:00,Substitution Bears: out Darianna Littlepage-Buggs,21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,07:42:00,Turnover travel (inside center) Darianna Littlepage-Buggs(Bears),21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,07:51:00,"3pt jump shot (outside left) missed by Matilda Ekh(Hokies), rebound defensive Dre'una Edwards(Bears), rebound defensive Sarah Andrews(Bears)",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,08:04:00,"3pt jump shot (outside left) missed by Yaya Felder(Bears), rebound defensive Matilda Ekh(Hokies)",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,08:16:00,Substitution Bears: in Sarah Andrews,21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,08:16:00,Substitution Bears: out Jana Van Gytenbeek,21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,08:16:00,"Foul personal (back court) Clara Strack(Hokies), foul on Bella Fontleroy(Bears)",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,08:19:00,"3pt step back jump shot (off turnover) (outside left) missed by Georgia Amoore(Hokies), rebound defensive Bella Fontleroy(Bears), rebound defensive Bella Fontleroy(Bears)",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,08:33:00,Substitution Bears: in Dre'una Edwards,21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,08:33:00,Substitution Bears: out Aijha Blackwell,21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,08:33:00,"Foul offensive (back court) Darianna Littlepage-Buggs(Bears), turnover offensive Darianna Littlepage-Buggs(Bears), foul on Matilda Ekh(Hokies)",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,08:37:00,"Turnover bad pass (inside left) Cayla King(Hokies), steal Darianna Littlepage-Buggs(Bears)",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,08:55:00,"3pt jump shot (outside left) missed by Aijha Blackwell(Bears), rebound defensive Carys Baker(Hokies)",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,09:04:00,"3pt jump shot (blocked) (outside right) missed by Matilda Ekh(Hokies), block Bella Fontleroy(Bears), rebound defensive Aijha Blackwell(Bears)",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,09:09:00,"2pt layup (2nd chance;blocked) (under the basket) missed by Yaya Felder(Bears), block Carys Baker(Hokies), rebound defensive Cayla King(Hokies)",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,09:13:00,"3pt pull up jump shot (outside left) missed by Jana Van Gytenbeek(Bears), rebound offensive Yaya Felder(Bears)",21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,09:23:00,3pt step back jump shot (off turnover) (outside left) made by Georgia Amoore(Hokies),21 - 21,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,09:39:00,Turnover lost ball (inside left) Aijha Blackwell(Bears),21 - 18,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,10:00:00,Period start,21 - 18,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,10:00:00,Substitution Bears: in Aijha Blackwell,21 - 18,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,10:00:00,Substitution Bears: in Bella Fontleroy,21 - 18,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,10:00:00,Substitution Bears: out Catarina Ferreira,21 - 18,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,10:00:00,Substitution Bears: out Denae Fritz,21 - 18,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,10:00:00,Substitution Hokies: in Clara Strack,21 - 18,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,10:00:00,Substitution Hokies: out Carleigh Wenzel,21 - 18,5254196,561196,560611,2024-03-24,2024-03-25,2
NA,00:00:00,Period end (confirmed),21 - 18,5254196,561196,560611,2024-03-24,2024-03-25,1
NA,00:00:00,2pt pull up jump shot (inside center) missed by Jana Van Gytenbeek(Bears),21 - 18,5254196,561196,560611,2024-03-24,2024-03-25,1
NA,00:04:00,Free throw 1 of 1 made by Georgia Amoore(Hokies),21 - 18,5254196,561196,560611,2024-03-24,2024-03-25,1
NA,00:04:00,Foul personal (shooting;1 free throw) (under the basket) Jana Van Gytenbeek(Bears),21 - 17,5254196,561196,560611,2024-03-24,2024-03-25,1
NA,00:04:00,2pt layup (under the basket) made by Georgia Amoore(Hokies),21 - 17,5254196,561196,560611,2024-03-24,2024-03-25,1
NA,00:12:00,Substitution Bears: in Catarina Ferreira,21 - 15,5254196,561196,560611,2024-03-24,2024-03-25,1
NA,00:12:00,Substitution Bears: out Aijha Blackwell,21 - 15,5254196,561196,560611,2024-03-24,2024-03-25,1
NA,00:12:00,Free throw 2 of 2 made by Aijha Blackwell(Bears),21 - 15,5254196,561196,560611,2024-03-24,2024-03-25,1
NA,00:12:00,"Free throw 1 of 2 missed by Aijha Blackwell(Bears), rebound offensive dead ball Bears",20 - 15,5254196,561196,560611,2024-03-24,2024-03-25,1
NA,00:12:00,Substitution Bears: in Denae Fritz,20 - 15,5254196,561196,560611,2024-03-24,2024-03-25,1
